site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot
FA4_1_2,2000-09-28,GDA94,20000928,0.5,3,Corymbia sp.,4,0.0,600,POINT (133.4865999332255 -12.18526629353883),133.4865999332255,-12.18526629353883,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,59,0.0,601,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977,0.3454130320238862,0.0,0.31246689969282915,19.666666666666668,0.0,19.666666666666668,14.75,0.0,14.75
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,49,0.0,602,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,12.25,0.0,12.25
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,others,14,0.0,603,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,3.5,0.0,3.5
FA5_2_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,18.0,604,POINT (133.9680102559018 -12.17539846836998),133.9680102559018,-12.175398468369977,0.0,0.9994447529150472,0.09532888465204957,0.0,6.0,6.0,0.0,8.0,8.0
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,70,0.0,605,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723,0.40981207189274627,0.0,0.3707234403135261,23.333333333333332,0.0,23.333333333333332,17.5,0.0,17.5
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,45,0.0,606,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723,0.26345061764533695,0.0,0.23832221163012393,15.0,0.0,15.0,11.25,0.0,11.25
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,others,17,0.0,607,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,4.25,0.0,4.25
FA5_1_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,8.0,608,POINT (133.9672668294745 -12.17513347440672),133.9672668294745,-12.175133474406723,0.0,0.44419766796224325,0.04236839317868869,0.0,2.6666666666666665,2.6666666666666665,0.0,3.5555555555555554,3.5555555555555554
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,49,0.0,609,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,12.25,0.0,12.25
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,12,0.0,610,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,3.0,0.0,3.0
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,others,11,0.0,611,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,2.75,0.0,2.75
FA6_2_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,5.0,612,POINT (134.1716564765658 -12.36335035569214),134.1716564765658,-12.363350355692145,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,2.2222222222222223,2.2222222222222223
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,E. miniata,38,0.0,613,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574,0.22246941045606228,0.0,0.2012498675987713,12.666666666666666,0.0,12.666666666666666,9.5,0.0,9.5
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,E. tetrodonta,43,0.0,614,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574,0.2517417013055442,0.0,0.22773011333545173,14.333333333333334,0.0,14.333333333333334,10.75,0.0,10.75
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,others,6,0.0,615,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.5,0.0,1.5
FA6_1_2,2000-09-29,GDA94,20000929,0.75,3,dead,0,10.0,616,POINT (134.1709378901215 -12.36371889909757),134.17093789012154,-12.363718899097574,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,4.444444444444445,4.444444444444445
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,E. miniata,50,0.0,617,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727,0.2927229084948188,0.0,0.26480245736680436,16.666666666666668,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,E. tetrodonta,37,0.0,618,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727,0.2166149522861659,0.0,0.19595381845143525,12.333333333333334,0.0,12.333333333333334,6.166666666666667,0.0,6.166666666666667
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,others,7,0.0,619,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,dead,0,6.0,620,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0
FA8_2_2,2000-10-03,GDA94,20001003,0.5,3,Corymbia bleeseri,20,0.0,621,POINT (134.3680259485293 -12.33931745472573),134.36802594852932,-12.339317454725727,0.11708916339792752,0.0,0.10592098294672175,6.666666666666667,0.0,6.666666666666667,3.3333333333333335,0.0,3.3333333333333335
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,E. tetrodonta,48,0.0,622,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351,0.2810139921550261,0.0,0.2542103590721322,16.0,0.0,16.0,8.0,0.0,8.0
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,E. miniata,46,0.0,623,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351,0.2693050758152333,0.0,0.24361826077746002,15.333333333333334,0.0,15.333333333333334,7.666666666666667,0.0,7.666666666666667
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,Corymbia bleeseri,17,0.0,624,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,others,16,0.0,625,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,2.6666666666666665,0.0,2.6666666666666665
FA8_1_2,2000-10-03,GDA94,20001003,0.5,3,dead,0,7.0,626,POINT (134.3672898010222 -12.33946947192035),134.36728980102217,-12.339469471920351,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,E. tetrodonta,33,0.0,627,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,8.25,0.0,8.25
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,Corymbia bleeseri,8,0.0,628,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,2.0,0.0,2.0
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,others,4,0.0,629,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,1.0
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,dead,0,4.0,630,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266,0.0,0.22209883398112162,0.021184196589344347,0.0,1.3333333333333333,1.3333333333333333,0.0,1.7777777777777777,1.7777777777777777
FA7_2_2,2000-10-03,GDA94,20001003,0.75,3,E. miniata,5,0.0,631,POINT (134.3339776086909 -12.54872359283527),134.33397760869087,-12.548723592835266,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,1.25,0.0,1.25
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,E. miniata,18,0.0,632,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,4.5,0.0,4.5
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,E. tetrodonta,19,0.0,633,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766,0.11123470522803114,0.0,0.10062493379938565,6.333333333333333,0.0,6.333333333333333,4.75,0.0,4.75
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,Corymbia bleeseri,14,0.0,634,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,3.5,0.0,3.5
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,dead,0,6.0,635,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,2.6666666666666665,2.6666666666666665
FA7_1_2,2000-10-03,GDA94,20001003,0.75,3,others,2,0.0,636,POINT (134.3331845050121 -12.54930938052477),134.33318450501207,-12.549309380524766,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.5,0.0,0.5
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,E. tetrodonta,41,0.0,637,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815,0.24003278496575142,0.0,0.21713801504077956,13.666666666666666,0.0,13.666666666666666,10.25,0.0,10.25
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,E. miniata,13,0.0,638,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,3.25,0.0,3.25
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,others,2,0.0,639,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.5,0.0,0.5
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,dead,0,19.0,640,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815,0.0,1.0549694614103275,0.10062493379938565,0.0,6.333333333333333,6.333333333333333,0.0,8.444444444444445,8.444444444444445
FA9_1_2,2000-10-04,GDA94,20001004,0.75,3,Callitris intratropica ,4,0.0,641,POINT (134.4945496353567 -12.31774298203815),134.4945496353567,-12.31774298203815,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,1.0
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,E. tetrodonta,49,0.0,642,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,12.25,0.0,12.25
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,Callitris intratropica ,6,0.0,643,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.5,0.0,1.5
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,others,6,0.0,644,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.5,0.0,1.5
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,dead,0,9.0,645,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,4.0,4.0
FA9_2_2,2000-10-04,GDA94,20001004,0.75,3,E. miniata,4,0.0,646,POINT (134.4954965828016 -12.3179075031536),134.49549658280165,-12.3179075031536,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,1.0,0.0,1.0
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,29,0.0,647,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,8,0.0,648,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,1.3333333333333333,0.0,1.3333333333333333
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,3,0.0,649,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,4,0.0,650,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,others,4,0.0,651,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
WS2_2_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,7.0,652,POINT (132.091550675319 -12.82270985571037),132.09155067531896,-12.822709855710368,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,32,0.0,653,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154,0.18734266143668402,0.0,0.16947357271475477,10.666666666666666,0.0,10.666666666666666,5.333333333333333,0.0,5.333333333333333
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,11,0.0,654,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,1.8333333333333333,0.0,1.8333333333333333
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,4,0.0,655,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666
WS2_1_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,5.0,656,POINT (132.0924489461544 -12.82303592202915),132.0924489461544,-12.823035922029154,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,29,0.0,657,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,18,0.0,658,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.10538024705813477,0.0,0.09532888465204957,6.0,0.0,6.0,3.0,0.0,3.0
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,5,0.0,659,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.8333333333333334,0.0,0.8333333333333334
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,others,9,0.0,660,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,1.5,0.0,1.5
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,5.0,661,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335
WS1_1_2,2001-02-22,GDA94,20010222,0.5,3,E. chlorostachys,2,0.0,662,POINT (132.3064888443872 -12.74279347312601),132.30648884438716,-12.742793473126008,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,E. tetrodonta,23,0.0,663,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178,0.13465253790761664,0.0,0.12180913038873001,7.666666666666667,0.0,7.666666666666667,3.8333333333333335,0.0,3.8333333333333335
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,E. miniata,26,0.0,664,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178,0.15221591241730578,0.0,0.13769727783073826,8.666666666666666,0.0,8.666666666666666,4.333333333333333,0.0,4.333333333333333
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,Eucalyptus sp.,7,0.0,665,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,others,6,0.0,666,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178,0.03512674901937826,0.0,0.03177629488401652,2.0,0.0,2.0,1.0,0.0,1.0
WS1_2_2,2001-02-22,GDA94,20010222,0.5,3,dead,0,6.0,667,POINT (132.3055315310679 -12.74194357987318),132.3055315310679,-12.741943579873178,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,Eucalyptus leucophloia,77,0.0,668,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835,0.450793279082021,0.0,0.40779578434487873,25.666666666666668,0.0,25.666666666666668,6.416666666666667,0.0,6.416666666666667
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,others,13,0.0,669,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333
BW9_2_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,20.0,670,POINT (137.1406156309967 -16.8136504286835),137.14061563099673,-16.8136504286835,0.0,1.1104941699056081,0.10592098294672175,0.0,6.666666666666667,6.666666666666667,0.0,26.666666666666668,26.666666666666668
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,Eucalyptus leucophloia,84,0.0,671,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356,0.49177448627129555,0.0,0.44486812837623135,28.0,0.0,28.0,7.0,0.0,7.0
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,others,13,0.0,672,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356,0.07610795620865289,0.0,0.06884863891536913,4.333333333333333,0.0,4.333333333333333,1.0833333333333333,0.0,1.0833333333333333
BW9_1_2,2000-11-01,GDA94,20001101,0.25,3,dead,0,25.0,673,POINT (137.140044486434 -16.81290652189836),137.14004448643405,-16.812906521898356,0.0,1.3881177123820099,0.13240122868340218,0.0,8.333333333333334,8.333333333333334,0.0,33.333333333333336,33.333333333333336
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Eucalyptus microtheca,15,0.0,674,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,1.25,0.0,1.25
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Atalaya hemiglauca,14,0.0,675,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,1.1666666666666667,0.0,1.1666666666666667
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,Lysiphyllum cunninghamii,16,0.0,676,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228,0.09367133071834201,0.0,0.08473678635737739,5.333333333333333,0.0,5.333333333333333,1.3333333333333333,0.0,1.3333333333333333
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,others,2,0.0,677,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666
BW6_2_2,2000-10-31,GDA94,20001031,0.25,3,dead,0,2.0,678,POINT (135.7804129758208 -16.63226708867923),135.78041297582075,-16.632267088679228,0.0,0.11104941699056081,0.010592098294672173,0.0,0.6666666666666666,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Eucalyptus microtheca,27,0.0,679,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,2.25,0.0,2.25
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Excoecaria parvifolia,36,0.0,680,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564,0.21076049411626954,0.0,0.19065776930409914,12.0,0.0,12.0,3.0,0.0,3.0
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,dead,0,10.0,681,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,13.333333333333334,13.333333333333334
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,Lysiphyllum cunninghamii,10,0.0,682,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,0.8333333333333334,0.0,0.8333333333333334
BW6_1_2,2000-10-31,GDA94,20001031,0.25,3,others,3,0.0,683,POINT (135.7870967892465 -16.63198875936656),135.78709678924653,-16.631988759366564,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Acacia shirleyi,7,0.0,684,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,0.5833333333333334,0.0,0.5833333333333334
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Lysiphyllum cunninghamii,9,0.0,685,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.052690123529067386,0.0,0.047664442326024785,3.0,0.0,3.0,0.75,0.0,0.75
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Hakea arborescens,4,0.0,686,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.3333333333333333,0.0,0.3333333333333333
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,others,43,0.0,687,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.2517417013055442,0.0,0.22773011333545173,14.333333333333334,0.0,14.333333333333334,3.5833333333333335,0.0,3.5833333333333335
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,dead,0,16.0,688,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.0,0.8883953359244865,0.08473678635737739,0.0,5.333333333333333,5.333333333333333,0.0,21.333333333333332,21.333333333333332
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,P. pubescens,5,0.0,689,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.02927229084948188,0.0,0.02648024573668044,1.6666666666666667,0.0,1.6666666666666667,0.4166666666666667,0.0,0.4166666666666667
BW5_2_2,2000-10-30,GDA94,20001030,0.25,3,Corymbia dichromphloia,3,0.0,690,POINT (134.1902673673251 -16.44626490428257),134.19026736732508,-16.44626490428257,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.25,0.0,0.25
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,Corymbia dichromphloia,11,0.0,691,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169,0.06439903986886013,0.0,0.05825654062069696,3.6666666666666665,0.0,3.6666666666666665,0.9166666666666666,0.0,0.9166666666666666
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,others,33,0.0,692,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169,0.19319711960658043,0.0,0.17476962186209088,11.0,0.0,11.0,2.75,0.0,2.75
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,dead,0,13.0,693,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169,0.0,0.7218212104386451,0.06884863891536913,0.0,4.333333333333333,4.333333333333333,0.0,17.333333333333332,17.333333333333332
BW5_1_2,2000-10-30,GDA94,20001030,0.25,3,P. pubescens,14,0.0,694,POINT (134.1891035040915 -16.44683891708169),134.18910350409146,-16.44683891708169,0.08196241437854926,0.0,0.07414468806270522,4.666666666666667,0.0,4.666666666666667,1.1666666666666667,0.0,1.1666666666666667
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,Acacia shirleyi,92,0.0,695,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962,0.5386101516304665,0.0,0.48723652155492003,30.666666666666668,0.0,30.666666666666668,23.0,0.0,23.0
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,dead,15,0.0,696,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,3.75,0.0,3.75
BW4_1_1,2000-10-29,GDA94,20001029,0.75,3,others,8,0.0,697,POINT (133.7962486922767 -16.32059285473962),133.7962486922767,-16.32059285473962,0.046835665359171004,0.0,0.04236839317868869,2.6666666666666665,0.0,2.6666666666666665,2.0,0.0,2.0
BW2_1_2,2000-10-28,GDA94,20001028,0.5,3,Corymbia dichromphloia,7,0.0,698,POINT (132.9370484852986 -14.82171267925927),132.9370484852986,-14.821712679259265,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667
