site,visit_date,datum,am_date,factor,count,species,alive,dead,uid,geometry,lon_gda94,lat_gda94,alv_prop,ded_prop,total_prop,avg_alive,avg_dead,avg_total,cor_av_liv,cor_av_ded,cor_av_tot,co_ef_nme,leaves,leaves_r2,twigs,bark,bark_r2,wood,wood_r2,branches,branches_r2,stems,stems_r2,agb,agb_r2,root,root_r2,tot_bm,total_alv_ba,total_ded_ba,total_ba,c_leaves,c_twigs,c_bark,c_wood,c_branches,c_stems,c_agb,c_roots
FA16_2_2,2000-10-09,GDA94,20001009,0.75,3,others,10,0.0,512,POINT (136.5691926760679 -12.38307534379853),136.56919267606793,-12.383075343798525,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,2.5,0.0,2.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.001463614542474094,0.0,0.001324012286834022,0.12313314267556405,0.12842919182290014,0.5018006567100943,1.6325071496663492,1.2379514881898106,2.1343078063764436,3.495392437241818,0.71761465946404
FA16_2_2,2000-10-09,GDA94,20001009,0.75,3,dead,0,10.0,513,POINT (136.5691926760679 -12.38307534379853),136.56919267606793,-12.383075343798525,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,4.444444444444445,4.444444444444445,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.024677648220124623,0.0023537996210382614,0.2189033647565583,0.22831856324071134,0.892090056373501,2.902234932740176,2.2008026456707745,3.794324989113677,6.21403099954101,1.2757593946027377
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,E. tetrodonta,102,0.0,514,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.5971547333294304,0.0,0.5401970130282808,34.0,0.0,34.0,25.5,0.0,25.5,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.15227445699900474,0.0,0.13775023832221162,16.805529075309817,17.494280266920875,46.97283126787416,297.6782650142993,110.06244041944709,344.65109628217346,468.7640610104861,74.6606291706387
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,others,12,0.0,515,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.07025349803875652,0.0,0.06355258976803305,4.0,0.0,4.0,3.0,0.0,3.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.002107604941162696,0.0,0.0019065776930409914,0.1773117254528122,0.18493803622497615,0.7225929456625357,2.3508102955195422,1.782650142993327,3.073403241182078,5.0333651096282175,1.0333651096282173
FA16_1_2,2000-10-09,GDA94,20001009,0.75,3,dead,0,7.0,516,POINT (136.5699669656452 -12.38337822983555),136.56996696564516,-12.383378229835552,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,3.111111111111111,3.111111111111111,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.012092047627861065,0.0011533618143087477,0.10726264873071353,0.11187609598794852,0.4371241276230154,1.4220951170426859,1.078393296378679,1.8592192446657012,3.044875189775094,0.6251221033553412
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,E. tetrodonta,50,0.0,517,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.2927229084948188,0.0,0.26480245736680436,16.666666666666668,0.0,16.666666666666668,8.333333333333334,0.0,8.333333333333334,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.024393575707901568,0.0,0.022066871447233696,2.692158316562511,2.8024926737986795,7.52480316350669,47.68650919747202,17.63143028633972,55.21131236097871,75.09356353493627,11.960244324400664
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,E. miniata,27,0.0,518,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.007113166676424098,0.0,0.006434699714013345,0.3217349857006673,0.33460438512869395,1.4027645376549094,11.76906577693041,2.4130123927550047,13.171830314585318,15.90657769304099,3.487607244995233
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,dead,0,10.0,519,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.0,0.5552470849528041,0.05296049147336088,0.0,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,6.666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.03701647233018694,0.003530699431557392,0.32835504713483743,0.342477844861067,1.3381350845602515,4.353352399110264,3.301203968506161,5.691487483670516,9.321046499311514,1.9136390919041064
FA15_1_2,2000-10-08,GDA94,20001008,0.5,3,others,3,0.0,520,POINT (135.9193120325241 -12.74065694011169),135.91931203252406,-12.740656940111691,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,8.781687254844566e-05,0.0,7.94407372100413e-05,0.007387988560533841,0.007705751509374006,0.030108039402605653,0.09795042897998092,0.07427708929138861,0.12805846838258658,0.20972354623450903,0.043056879567842384
FA15_2_2,2000-10-08,GDA94,20001008,0.5,3,E. tetrodonta,42,0.0,521,POINT (135.9183450555546 -12.74070550696193),135.91834505555462,-12.740705506961925,0.24588724313564778,0.0,0.22243406418811568,14.0,0.0,14.0,7.0,0.0,7.0,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.017212107019495344,0.0,0.015570384493168096,1.8995869081665078,1.9774388306323483,5.309501112170321,33.64760088973625,12.44073721004131,38.95710200190658,52.98601843025103,8.439148395297108
FA15_2_2,2000-10-08,GDA94,20001008,0.5,3,E. miniata,35,0.0,522,POINT (135.9183450555546 -12.74070550696193),135.91834505555462,-12.740705506961925,0.20490603594637313,0.0,0.18536172015676305,11.666666666666666,0.0,11.666666666666666,5.833333333333333,0.0,5.833333333333333,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.011952852096871764,0.0,0.01081276700914451,0.5406383504572255,0.5622638844755146,2.3571832079935033,19.77655085972531,4.0547876284291915,22.133734067718812,26.72916004660523,5.860519718956325
FA15_2_2,2000-10-08,GDA94,20001008,0.5,3,others,3,0.0,523,POINT (135.9183450555546 -12.74070550696193),135.91834505555462,-12.740705506961925,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,8.781687254844566e-05,0.0,7.94407372100413e-05,0.007387988560533841,0.007705751509374006,0.030108039402605653,0.09795042897998092,0.07427708929138861,0.12805846838258658,0.20972354623450903,0.043056879567842384
FA15_2_2,2000-10-08,GDA94,20001008,0.5,3,dead,0,7.0,524,POINT (135.9183450555546 -12.74070550696193),135.91834505555462,-12.740705506961925,0.0,0.3886729594669628,0.03707234403135261,0.0,2.3333333333333335,2.3333333333333335,0.0,4.666666666666667,4.666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0181380714417916,0.0017300427214631217,0.16089397309607031,0.1678141439819228,0.6556861914345231,2.133142675564029,1.6175899445680189,2.788828866998552,4.567312784662641,0.9376831550330119
FA14_2_2,2000-10-07,GDA94,20001007,0.5,3,E. tetrodonta,25,0.0,525,POINT (135.7990889219373 -12.68181279428929),135.79908892193725,-12.681812794289286,0.1463614542474094,0.0,0.13240122868340218,8.333333333333334,0.0,8.333333333333334,4.166666666666667,0.0,4.166666666666667,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.006098393926975392,0.0,0.005516717861808424,0.6730395791406277,0.7006231684496699,1.8812007908766726,11.921627299368005,4.40785757158493,13.802828090244677,18.773390883734066,2.990061081100166
FA14_2_2,2000-10-07,GDA94,20001007,0.5,3,E. miniata,49,0.0,526,POINT (135.7990889219373 -12.68181279428929),135.79908892193725,-12.681812794289286,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,8.166666666666666,0.0,8.166666666666666,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.02342759010986866,0.0,0.021193023337923236,1.059651166896162,1.1020372135720082,4.620079087667266,38.7620396850616,7.947383751721214,43.382118772728866,52.38915369134624,11.486618649154394
FA14_2_2,2000-10-07,GDA94,20001007,0.5,3,others,4,0.0,527,POINT (135.7990889219373 -12.68181279428929),135.79908892193725,-12.681812794289286,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
FA14_2_2,2000-10-07,GDA94,20001007,0.5,3,dead,0,16.0,528,POINT (135.7990889219373 -12.68181279428929),135.79908892193725,-12.681812794289286,0.0,0.8883953359244865,0.08473678635737739,0.0,5.333333333333333,5.333333333333333,0.0,10.666666666666666,10.666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.09476216916527855,0.009038590544786921,0.8405889206651836,0.8767432828443313,3.425625816474243,11.144582141722275,8.45108215937577,14.570207958196518,23.861879038237472,4.898916075274512
FA14_1_2,2000-10-07,GDA94,20001007,0.5,3,E. miniata,52,0.0,529,POINT (135.7995194040456 -12.68106100682189),135.7995194040456,-12.681061006821889,0.30443182483461156,0.0,0.2753945556614765,17.333333333333332,0.0,17.333333333333332,8.666666666666666,0.0,8.666666666666666,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.026384091485666335,0.0,0.023867528157327966,1.1933764078663982,1.2411114641810541,5.2031211382974965,43.65370899975285,8.950323058997988,48.85683013805035,59.00052960491473,12.936200261271757
FA14_1_2,2000-10-07,GDA94,20001007,0.5,3,E. tetrodonta,34,0.0,530,POINT (135.7995194040456 -12.68106100682189),135.7995194040456,-12.681061006821889,0.1990515777764768,0.0,0.18006567100942697,11.333333333333334,0.0,11.333333333333334,5.666666666666667,0.0,5.666666666666667,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.011279589407333685,0.0,0.010203721357200862,1.2448540055785051,1.2958726123645095,3.4794689828054937,22.05024185291106,8.152773364403489,25.529710835716557,34.72326377855453,5.530416975602867
FA14_1_2,2000-10-07,GDA94,20001007,0.5,3,others,3,0.0,531,POINT (135.7995194040456 -12.68106100682189),135.7995194040456,-12.681061006821889,0.01756337450968913,0.0,0.01588814744200826,1.0,0.0,1.0,0.5,0.0,0.5,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,8.781687254844566e-05,0.0,7.94407372100413e-05,0.007387988560533841,0.007705751509374006,0.030108039402605653,0.09795042897998092,0.07427708929138861,0.12805846838258658,0.20972354623450903,0.043056879567842384
FA14_1_2,2000-10-07,GDA94,20001007,0.5,3,dead,0,14.0,532,POINT (135.7995194040456 -12.68106100682189),135.7995194040456,-12.681061006821889,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,9.333333333333334,9.333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0725522857671664,0.006920170885852487,0.6435758923842813,0.6712565759276912,2.6227447657380925,8.532570702256116,6.470359778272075,11.155315467994209,18.269251138650564,3.7507326201320477
FA13_2_2,2000-10-07,GDA94,20001007,0.5,3,E. tetrodonta,38,0.0,533,POINT (135.8060949243406 -12.62834387409513),135.80609492434064,-12.62834387409513,0.22246941045606228,0.0,0.2012498675987713,12.666666666666666,0.0,12.666666666666666,6.333333333333333,0.0,6.333333333333333,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.014089729328883945,0.0,0.012745824947922181,1.5549906436465062,1.618719768386117,4.346326307241464,27.543727712459834,10.183914133389823,31.890054019701296,43.374042297779184,6.908237121773822
FA13_2_2,2000-10-07,GDA94,20001007,0.5,3,E. miniata,15,0.0,534,POINT (135.8060949243406 -12.62834387409513),135.80609492434064,-12.62834387409513,0.08781687254844564,0.0,0.07944073721004132,5.0,0.0,5.0,2.5,0.0,2.5,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.002195421813711141,0.0,0.0019860184302510327,0.09930092151255164,0.1032729583730537,0.43295201779472514,3.632427708929139,0.7447569113441372,4.065379726723864,4.909437559580553,1.0764219891960598
FA13_2_2,2000-10-07,GDA94,20001007,0.5,3,others,4,0.0,535,POINT (135.8060949243406 -12.62834387409513),135.80609492434064,-12.62834387409513,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
FA13_2_2,2000-10-07,GDA94,20001007,0.5,3,dead,0,5.0,536,POINT (135.8060949243406 -12.62834387409513),135.80609492434064,-12.62834387409513,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
FA13_1_2,2000-10-07,GDA94,20001007,0.5,3,E. miniata,17,0.0,537,POINT (135.8061156331008 -12.62907622176425),135.8061156331008,-12.62907622176425,0.0995257888882384,0.0,0.09003283550471348,5.666666666666667,0.0,5.666666666666667,2.8333333333333335,0.0,2.8333333333333335,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.0028198973518334214,0.0,0.0025509303393002154,0.12754651696501076,0.1326483776436112,0.556102813967447,4.665651590580094,0.9565988772375807,5.221754404547541,6.305899798750133,1.3826042439007167
FA13_1_2,2000-10-07,GDA94,20001007,0.5,3,E. tetrodonta,29,0.0,538,POINT (135.8061156331008 -12.62907622176425),135.8061156331008,-12.62907622176425,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.008205998868138087,0.0,0.007423295554849416,0.9056420576916288,0.9427585354658758,2.531343784203651,16.04174169402959,5.931213148324684,18.57308547823324,25.261474773152564,4.023426190728384
FA13_1_2,2000-10-07,GDA94,20001007,0.5,3,dead,0,5.0,539,POINT (135.8061156331008 -12.62907622176425),135.8061156331008,-12.62907622176425,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
FA12_2_2,2000-10-06,GDA94,20001006,0.5,3,E. tetrodonta,53,0.0,540,POINT (135.7467075258112 -12.71033043958032),135.74670752581122,-12.710330439580325,0.3102862830045079,0.0,0.28069060480881264,17.666666666666668,0.0,17.666666666666668,8.833333333333334,0.0,8.833333333333334,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.0274086216653982,0.0,0.024794336758111782,3.0249090844896376,3.1488807682801965,8.454868834516118,53.58056173427956,19.810675069731314,62.035430568795675,84.3751279878544,13.438530522896587
FA12_2_2,2000-10-06,GDA94,20001006,0.5,3,E. miniata,56,0.0,541,POINT (135.7467075258112 -12.71033043958032),135.74670752581122,-12.710330439580325,0.32784965751419703,0.0,0.29657875225082087,18.666666666666668,0.0,18.666666666666668,9.333333333333334,0.0,9.333333333333334,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.030599301367991726,0.0,0.027680683543409947,1.3840341771704974,1.4393955442573172,6.034389012463368,50.62797020089679,10.38025632877873,56.66235921336016,68.42664971930938,15.00293048052819
FA12_2_2,2000-10-06,GDA94,20001006,0.5,3,others,2,0.0,542,POINT (135.7467075258112 -12.71033043958032),135.74670752581122,-12.710330439580325,0.011708916339792751,0.0,0.010592098294672173,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,3.90297211326425e-05,0.0,3.530699431557391e-05,0.0032835504713483736,0.0034247784486106693,0.013381350845602512,0.043533523991102635,0.033012039685061605,0.05691487483670515,0.09321046499311512,0.01913639091904106
FA12_2_2,2000-10-06,GDA94,20001006,0.5,3,dead,0,9.0,543,POINT (135.7467075258112 -12.71033043958032),135.74670752581122,-12.710330439580325,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,6.0,6.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.029983342587451417,0.002859866539561487,0.2659675881792183,0.27740705433746427,1.0838894184938035,3.5262154432793134,2.67397521448999,4.6101048617731175,7.550047664442326,1.550047664442326
FA12_1_2,2000-10-06,GDA94,20001006,0.5,3,E. tetrodonta,58,0.0,544,POINT (135.745795745681 -12.71034204755285),135.74579574568102,-12.710342047552853,0.3395585738539898,0.0,0.3071708505454931,19.333333333333332,0.0,19.333333333333332,9.666666666666666,0.0,9.666666666666666,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.032823995472552346,0.0,0.029693182219397665,3.622568230766515,3.7710341418635034,10.125375136814604,64.16696677611836,23.724852593298735,74.29234191293295,101.04589909261026,16.093704762913536
FA12_1_2,2000-10-06,GDA94,20001006,0.5,3,E. miniata,30,0.0,545,POINT (135.745795745681 -12.71034204755285),135.74579574568102,-12.710342047552853,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,5.0,0.0,5.0,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.008781687254844564,0.0,0.00794407372100413,0.39720368605020656,0.4130918334922148,1.7318080711789006,14.529710835716555,2.979027645376549,16.261518906895457,19.637750238322212,4.305687956784239
FA12_1_2,2000-10-06,GDA94,20001006,0.5,3,others,10,0.0,546,POINT (135.745795745681 -12.71034204755285),135.74579574568102,-12.710342047552853,0.05854458169896376,0.0,0.05296049147336088,3.3333333333333335,0.0,3.3333333333333335,1.6666666666666667,0.0,1.6666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0009757430283160628,0.0,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
FA12_1_2,2000-10-06,GDA94,20001006,0.5,3,dead,0,14.0,547,POINT (135.745795745681 -12.71034204755285),135.74579574568102,-12.710342047552853,0.0,0.7773459189339256,0.07414468806270522,0.0,4.666666666666667,4.666666666666667,0.0,9.333333333333334,9.333333333333334,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.0725522857671664,0.006920170885852487,0.6435758923842813,0.6712565759276912,2.6227447657380925,8.532570702256116,6.470359778272075,11.155315467994209,18.269251138650564,3.7507326201320477
FA11_1_2,2000-10-06,GDA94,20001006,0.5,3,E. miniata,27,0.0,548,POINT (135.6926788320858 -12.68950805101405),135.69267883208585,-12.68950805101405,0.15807037058720216,0.0,0.14299332697807435,9.0,0.0,9.0,4.5,0.0,4.5,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.007113166676424098,0.0,0.006434699714013345,0.3217349857006673,0.33460438512869395,1.4027645376549094,11.76906577693041,2.4130123927550047,13.171830314585318,15.90657769304099,3.487607244995233
FA11_1_2,2000-10-06,GDA94,20001006,0.5,3,E. tetrodonta,31,9.0,549,POINT (135.6926788320858 -12.68950805101405),135.69267883208585,-12.68950805101405,0.18148820326678766,0.4997223764575236,0.2118419658934435,10.333333333333334,3.0,13.333333333333334,5.166666666666667,6.0,11.166666666666668,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.009376890502117364,0.029983342587451417,0.023655686191434527,2.885993715355012,3.004272146312185,8.066588991279174,51.11993785969001,18.900893266956185,59.18652685096919,80.5003001094517,12.821381915757513
FA11_1_2,2000-10-06,GDA94,20001006,0.5,3,others,4,0.0,550,POINT (135.6926788320858 -12.68950805101405),135.69267883208585,-12.68950805101405,0.023417832679585502,0.0,0.021184196589344347,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.0,0.6666666666666666,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.00015611888453057,0.0,0.00014122797726229565,0.013134201885393494,0.013699113794442677,0.05352540338241005,0.17413409596441054,0.13204815874024642,0.2276594993468206,0.3728418599724605,0.07654556367616425
FA11_1_2,2000-10-06,GDA94,20001006,0.5,3,dead,0,6.0,551,POINT (135.6926788320858 -12.68950805101405),135.69267883208585,-12.68950805101405,0.0,0.3331482509716824,0.03177629488401652,0.0,2.0,2.0,0.0,4.0,4.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.013325930038867295,0.0012710517953606608,0.11820781696854146,0.1232920241499841,0.48172863044169045,1.5672068636796948,1.1884334286622178,2.0489354941213853,3.3555767397521445,0.6889100730854781
FA11_2_2,2000-10-06,GDA94,20001006,0.5,3,E. tetrodonta,29,0.0,552,POINT (135.6917486942944 -12.68951951750587),135.6917486942944,-12.68951951750587,0.1697792869269949,0.0,0.15358542527274655,9.666666666666666,0.0,9.666666666666666,4.833333333333333,0.0,4.833333333333333,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.008205998868138087,0.0,0.007423295554849416,0.9056420576916288,0.9427585354658758,2.531343784203651,16.04174169402959,5.931213148324684,18.57308547823324,25.261474773152564,4.023426190728384
FA11_2_2,2000-10-06,GDA94,20001006,0.5,3,E. miniata,30,0.0,553,POINT (135.6917486942944 -12.68951951750587),135.6917486942944,-12.68951951750587,0.17563374509689128,0.0,0.15888147442008263,10.0,0.0,10.0,5.0,0.0,5.0,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.008781687254844564,0.0,0.00794407372100413,0.39720368605020656,0.4130918334922148,1.7318080711789006,14.529710835716555,2.979027645376549,16.261518906895457,19.637750238322212,4.305687956784239
FA11_2_2,2000-10-06,GDA94,20001006,0.5,3,others,7,0.0,554,POINT (135.6917486942944 -12.68951951750587),135.6917486942944,-12.68951951750587,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0004781140838748707,0.0,0.0004325106803657804,0.04022349327401758,0.0419535359954807,0.16392154785863078,0.5332856688910073,0.4043974861420047,0.697207216749638,1.1418281961656602,0.23442078875825298
FA11_2_2,2000-10-06,GDA94,20001006,0.5,3,dead,0,5.0,555,POINT (135.6917486942944 -12.68951951750587),135.6917486942944,-12.68951951750587,0.0,0.27762354247640203,0.02648024573668044,0.0,1.6666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.009254118082546735,0.000882674857889348,0.08208876178370936,0.08561946121526676,0.3345337711400629,1.088338099777566,0.8253009921265403,1.422871870917629,2.3302616248278785,0.4784097729760266
FA10_2_2,2000-10-05,GDA94,20001005,0.5,3,E. tetrodonta,49,0.0,556,POINT (134.8289399817705 -12.81773317236111),134.82893998177053,-12.817733172361114,0.2868684503249224,0.0,0.25950640821946824,16.333333333333332,0.0,16.333333333333332,8.166666666666666,0.0,8.166666666666666,Eute,122,0.84,127,341,0.99,2161,0.93,799,0.85,2502,0.95,3403,0.97,542,0.57,3945,0.02342759010986866,0.0,0.021193023337923236,2.585548847226635,2.691513963916251,7.226820958231824,45.798123433252115,16.933225647000665,53.024944391483935,72.11985841895277,11.486618649154394
FA10_2_2,2000-10-05,GDA94,20001005,0.5,3,E. miniata,46,0.0,557,POINT (134.8289399817705 -12.81773317236111),134.82893998177053,-12.817733172361114,0.2693050758152333,0.0,0.24361826077746002,15.333333333333334,0.0,15.333333333333334,7.666666666666667,0.0,7.666666666666667,Eumi,50,0.96,52,218,0.92,1829,0.95,375,0.79,2047,0.96,2472,0.96,542,0.57,3014,0.02064672247916789,0.0,0.0186773999929386,0.93386999964693,0.9712247996328072,4.071673198460615,34.1609645870847,7.0040249973519755,38.232637785545315,46.17053278254422,10.123150796172721
FA10_2_2,2000-10-05,GDA94,20001005,0.5,3,Corymbia bleeseri,7,0.0,558,POINT (134.8289399817705 -12.81773317236111),134.82893998177053,-12.817733172361114,0.04098120718927463,0.0,0.03707234403135261,2.3333333333333335,0.0,2.3333333333333335,1.1666666666666667,0.0,1.1666666666666667,Eubl,49,0.8,51,347,0.97,2225,0.97,1163,0.9,2573,0.97,3785,0.96,542,0.57,4327,0.0004781140838748707,0.0,0.0004325106803657804,0.02119302333792324,0.0220580446986548,0.1500812060869258,0.9623362638138614,0.5030099212654027,1.112849980581153,1.637052925184479,0.23442078875825298
FA10_2_2,2000-10-05,GDA94,20001005,0.5,3,dead,0,9.0,559,POINT (134.8289399817705 -12.81773317236111),134.82893998177053,-12.817733172361114,0.0,0.4997223764575236,0.047664442326024785,0.0,3.0,3.0,0.0,6.0,6.0,Tefe,93,0.89,97,379,0.92,1233,0.92,935,0.83,1612,0.92,2640,0.91,542,0.57,3182,0.0,0.029983342587451417,0.002859866539561487,0.2659675881792183,0.27740705433746427,1.0838894184938035,3.5262154432793134,2.67397521448999,4.6101048617731175,7.550047664442326,1.550047664442326
